time,G,PLC,Ca
0.0,-767.07110741929239,2395.9058863419559,-1321.884891415358
2.0408163265306123,11255.252006387833,3760.2728451678768,1246.5224554125161
4.0816326530612246,10702.214056446444,10679.292902854926,711.04284123474611
6.1224489795918373,10228.478028259964,15758.49338622253,1320.6724980972917
8.1632653061224492,6289.3547230647919,14846.196206020859,2499.3190135554828
10.204081632653061,-503.13285439705521,2897.0470799740647,292.31325847041131
12.244897959183675,1943.6951966190618,595.4807816656089,1331.587604222736
14.285714285714286,13112.608347137731,3826.5679024501997,5813.0890961129717
16.326530612244898,11438.15820168491,12693.77283582577,1521.3756526631323
18.367346938775512,9227.6797590466977,15542.831527848857,328.43454770771234
20.408163265306122,9315.1093065016903,13149.460293769762,1929.5217799287334
22.448979591836736,-269.71966706028866,4576.6845533215719,-1418.9475793287975
24.489795918367349,-264.93863297825851,833.14957537054579,-457.83772961516416
26.530612244897959,6846.0407760859616,4368.8366409274604,724.88343438504603
28.571428571428573,7759.8620346316457,12077.718017493617,1783.1798834036581
30.612244897959183,9077.7656406377082,16234.834757521847,-85.76666001619833
32.653061224489797,3245.8977320294161,12955.894460715197,394.23408163588471
34.693877551020407,198.48318435294797,-150.13985568347607,973.04106196606881
36.734693877551024,508.03205210849865,608.68870440437342,524.65066939951885
38.775510204081634,9179.6542127413577,8961.9785405990515,9028.8498204833759
40.816326530612244,12991.877593118921,11915.633749495759,4678.9912600231437
42.857142857142861,9648.0603016206278,15262.510757620357,307.25732635405154
44.897959183673471,6405.2315877293577,14221.993021270791,150.02994488132271
46.938775510204081,231.38507286595117,3201.77863464146,1227.5724421147611
48.979591836734699,1430.0796055965468,-176.28863113658088,362.50467561195012
51.020408163265309,14502.82939721563,4601.1846483017525,6676.357028497735
53.061224489795919,9653.3891272660276,14231.817041886245,2643.9646814117564
55.102040816326529,9278.8639976661561,16780.280389915013,857.72644339508292
57.142857142857146,6727.376613678759,14427.366694249531,486.77724583757583
59.183673469387756,848.3034812718098,5334.5997450291934,2561.382222428022
61.224489795918366,998.86106436329476,1236.5172420926292,-250.43942555829614
63.265306122448983,3787.009088540261,1057.4696926450065,1089.4020563178415
65.306122448979593,10237.155234991349,12375.529097770417,6303.7421847566284
67.34693877551021,11267.928774089785,16856.750925460969,-443.21429200566922
69.387755102040813,7534.6397143261911,16105.187288978314,724.51845489430775
71.428571428571431,2433.1636978751212,10999.931053295539,1565.2177223541744
73.469387755102048,410.25147727253352,2350.2429792575604,186.82175275483874
75.510204081632651,439.61722548716932,1251.1645833681362,447.71156244331155
77.551020408163268,6727.8642562725781,8467.9207360357032,-118.66269031786624
79.591836734693885,9136.7349204333404,17513.355392986308,2402.2055794970756
81.632653061224488,8406.6015390649281,16271.922014488902,132.71473266070564
83.673469387755105,655.3908385390996,9080.2782079757217,-1356.8993194928353
85.714285714285722,510.41805613181185,265.46360940250179,-1194.495082477629
87.755102040816325,1774.005058492216,626.95497845345392,674.25060660017982
89.795918367346943,12757.410565903572,11769.588231914822,5956.8795597118269
91.83673469387756,11582.980472472213,15745.952404247855,988.75843646522901
93.877551020408163,8602.5228910435126,15282.765046085669,2092.3892535652285
95.91836734693878,346.1770368049593,8637.6189011403585,273.71793109726906
97.959183673469397,-1791.1064732067648,2083.3979786602931,-654.88368300995717
nan,nan,nan,nan
