time,G,PLC,Ca
0.0,494.42825755339499,-189.41747040797577,109.61205408660928
2.0408163265306123,11633.612607671219,4818.4237129963576,1914.7197812181594
4.0816326530612246,9697.5896936975423,12697.257014544237,996.0016396708761
6.1224489795918373,10487.798418275808,16077.795901149264,1826.7059323539706
8.1632653061224492,6764.4480230355139,13910.933833996974,617.18524090875587
10.204081632653061,-178.17926729625179,3579.9510332281761,-873.87521260138112
12.244897959183675,333.07518918293022,324.09587155934912,-251.81717692672308
14.285714285714286,12843.209798337364,5800.7152821350292,4124.8200203281931
16.326530612244898,10115.736505411136,13247.567503613203,1633.531842305594
18.367346938775512,9408.1541508326518,16008.795541204789,1037.8439913874477
20.408163265306122,7999.2015264815127,14705.90204761785,825.16382255413032
22.448979591836736,136.310243072232,5146.8296625729263,-96.97350943329603
24.489795918367349,311.29074763523596,559.90588200466846,174.0209963436711
26.530612244897959,7697.1987537046662,3177.8846501881299,236.20662299273937
28.571428571428573,9578.6632829622631,11470.1290019057,3859.4368621993353
30.612244897959183,9598.8967105868505,16441.70018041414,204.26056849178542
32.653061224489797,3325.9705912643899,13313.513517216721,122.75997672513628
34.693877551020407,106.55428152605032,2605.1645809678639,482.43922897202663
36.734693877551024,-12.029471502251624,-205.96821620678463,814.24866083511199
38.775510204081634,9111.2970837601479,8264.994089396454,9888.7147954608445
40.816326530612244,10936.066679278814,13769.701931597856,2745.9555649290992
42.857142857142861,9618.0550241869641,16542.959993619697,519.76883558219083
44.897959183673471,5915.0525573484756,13242.67288694703,-190.30926825551842
46.938775510204081,859.52061955131376,2803.2534063494677,-252.16731361341726
48.979591836734699,-358.49395277829115,868.81197588258385,-38.808930203985838
51.020408163265309,13088.872312494294,5601.7658162340549,6064.6819040951677
53.061224489795919,10195.301246661524,14562.405761097658,2111.2813687821781
55.102040816326529,9245.2006244495387,15839.211245658385,39.112685569953896
57.142857142857146,7301.9801998408593,14717.426280913136,13.487580662663845
59.183673469387756,313.95463734383355,6578.1804942426734,44.307935823230103
61.224489795918366,207.54058138262619,1329.5889267244052,-728.22331870825053
63.265306122448983,3368.8850780510661,1500.7964372804884,126.1909523873604
65.306122448979593,10695.89688886451,11839.44192155931,6656.3351014293876
67.34693877551021,9265.6544446246589,15984.337650574889,1484.3021078839652
69.387755102040813,9200.8543434686726,16526.95116760641,167.02388059845759
71.428571428571431,2466.7154763714329,10399.024225954461,98.264909702343942
73.469387755102048,471.64506701724576,1070.826005820918,169.70701249817344
75.510204081632651,676.32065921566823,-313.43653495986712,-290.55004711998453
77.551020408163268,7200.2390109111739,9264.7234969861911,1193.1111277765574
79.591836734693885,10069.788802868865,15859.977439372833,1603.0184812815555
81.632653061224488,9007.364080685953,16030.798573343031,446.1270144450844
83.673469387755105,242.34882078546889,8591.6784523045699,-703.70089242048778
85.714285714285722,19.524388404624951,802.5114701602198,415.37712525976173
87.755102040816325,2805.0380519866148,2439.9654773244738,-946.17725921814929
89.795918367346943,11275.725889918867,11844.281801138903,4428.2426747808931
91.83673469387756,9326.2074452573615,15361.770739385312,928.773592360988
93.877551020408163,9433.5881479060718,15897.684135880498,418.22252628323008
95.91836734693878,193.2345888947651,10363.95249217102,126.43225775845984
97.959183673469397,359.80929750214017,1640.992458314611,24.605819915356985
nan,nan,nan,nan
